filename,caption
car (491).png,"At night, under the streetlights, a black car drives quickly while a man holding an umbrella walks on the sidewalk. "
quad (278).jpg,"An adult man wearing a dark blue shirt and green rubber boots stands smiling in an apple orchard, holding a long red fruit picker next to a green bucket of apples and a red ATV pulling a trailer during bright daytime."
taxi (80).jpg,A white SUV taxi stands on the road under cloudy daytime weather with no visible brand or license plate.
m7_ppe (368).jpg,"A man with glasses and a beard, wearing a grey hoodie, looks to his side while wearing a clear face shield with a white strap."
bulldozer (131).jpg,"A yellow bulldozer is under construction next to the building, and labacons are nearby."
train (237).jpg,A green passenger train is being boarded by uniformed officers during daytime.
ship (56).jpg,"A white fishing motorboat with a canopy floats on calm blue water under a clear blue sky, with fishing rods mounted at the back and a horizontal layer of clouds resting on the distant horizon, all tinted with a cool blue color tone."
fire_truck (387).jpg,A red fire truck labeled FGN stops on the road with a tower ladder mounted on top during the day.
airplane (426).jpg,"A large white Boeing 747 airliner, featuring the dark blue text 'PAN AM' on the forward fuselage and the registration 'N730PA' near the tail, descends with its landing gear extended against a pale blue sky with scattered white clouds, displaying the blue Pan Am globe logo on its white vertical stabilizer."
dump_truck (2).jpg,"A large truck with a red cargo bed drives down a paved road lined with grass and trees, while a gray SUV travels in the background."
bicycle (467).png,A man riding a bicycle down a street with several people walking behind him.
fuel_truck (363).jpg,"An orange and white refueling truck is positioned under the wing of a large passenger jet, with the red and white 'JET A-1 1863' hazard panel visible on its tank during the daytime."
smoke (350).jpg,A large amount of white smoke billows into the clear blue sky over a forested hillside during daytime.
motorbike (101).jpg,An adult female sits on the pavement next to a red motorbike during the daytime.
bulldozer (281).jpg,This is the back of a yellow bulldozer during the day.
excavator (35).jpg,An orange Develon excavator is on dirt ground with apartments behind it under an overcast daytime sky.
m1_ppe (208).jpg,"A bald worker is wearing a red harness and walking diagonally, looking at the camera, holding a rope connected behind his back."
car (450).jpg,"During the day, the green rental bicycle standing near utility poles, with a white SUV parked along the residential street."
tractor (348).jpg,"A front view of a blue and white New Holland tractor with large black tires, a black bumper, and headlights sits on grassy ground with rocky terrain in the background."
forklift (346).jpg,An adult male poses with outstretched arms and holds a black bag in front of a yellow CM forklift during the daytime. 
dump_truck (356).jpg,Debris falls from a damaged building into the bed of a blue dump truck.
concrete_truck (134).jpg,A large yellow truck with a crane on the back is parked on a dirt field.
fire (301).png,A large fire burns through a forest during the daytime.
road_roller (173).jpg,"A used yellow Bomag road roller with a single smooth drum, designed for compacting soil, is actively working on a dirt lot during the day, operated by an adult male wearing an orange shirt with the name ORTIZ and a hard hat."
taxi (17).jpg,A yellow-and-white taxi stops on the roadside during daytime under slightly cloudy weather with no visible brand or license plate.
tractor (47).jpg,"A bright red Mahindra tractor with a red canopy is plowing a field, while a yellow JCB backhoe loader is working in the background, digging up soil."
m8_ppe (434).jpg,An 8–12-year-old boy wears a blue-barred clear shield and stretches his arm outside in the afternoon.
pickup_truck (17).jpg,"A white Toyota SUV stands angled to the right on a road, with a fence immediately behind it followed by grass."
ambulance (225).jpg,"A medium ambulance is parked, plate unreadable, no people visible."
cat (80).jpg,"A light-colored cat sits in the grass near a wire fence, looking slightly to the side."
bulldozer (283).jpg,A side view of a yellow KOMATSU brand bulldozer next to a dump truck during the day.
bus (8).jpg,"A red Ashok Leyland bus, featuring a green graphic and the 'BRTC' logo on its side, is parked next to identical buses during the daytime."
license_plate (125).jpg,A white SUV displays a white license plate 24구 7152 while parked near a beige wall on a rainy street.
fuel_truck (445).jpg,"A yellow and silver 'BR AVIATION' fuel truck is positioned under the wing of a large passenger jet, with a worker in a dark uniform walking nearby on the tarmac during the daytime."
sports_car (222).jpg,"A striking yellow Gumpert Apollo supercar, prominently featuring open gullwing doors, stands displayed in an indoor auto show under artificial lighting, as several men in suits stand conversing around it."
m4_ppe (282).jpg,A woman is wearing a white mask.
ambulance (400).jpg,A medium ambulance van with Qatar plate GOV 6672 is parked; no people are visible.
traffic_accident (387).jpg,A black car overturned on a wet road in the daytime and two red cars and houses in the back.
uv (390).jpg,Mother smiles while sitting in the driver's seat of a white golf cart with her daughter sitting beside her.
limousine (417).jpg,A long black Lincoln stretch limousine is parked on a patterned asphalt lot in front of a hillside estate with stone steps and manicured shrubs on a sunny daytime .
bicycle (338).jpg,A man riding a bike next to a green double decker bus.
road_roller (444).jpg,"A used yellow tamping foot road roller with a prominent vibratory drum, designed for compacting cohesive soils, operates on a construction site during the day under clear skies."
m2_ppe (224).jpg,Several men wearing red helmets are inspecting a construction site filled with metal debris and scaffolding.
van (273).jpg,"A yellow Mercedes ambulance van with a white license plate reading “WX56 AMU” and a blue emergency light is driving on the road, with a gray car visible in the adjacent lane and a blue car with a yellow plate driving in the opposite direction."
helicopter (460).jpg,"A large black helicopter with a tandem rotor configuration with three propellers in series in the front and back, a pair of large wheels on each side in front and one small wheel on each side in the back, is hovering with only its front part above the runway with many trees visible, while many fighter jets are landing behind it."
recycling_truck (346).jpg,"A garbage truck is parked on the side of the road, with its back open and filled with trash."
cat (347).jpg,A charcoal grey cat dips its head to drink from the narrow pink opening of a tall white floating water bowl.
m5_ppe (201).jpg,"A man in his 20s, wearing a blue checkered shirt and a yellow earmuffs, sits in a chair with his hands clasped on a desk."
bicycle (326).jpg,"A storefront with a window displaying various items, including a counter with a sink and a potted plant."
fire (396).png,"A large fire engulfs trees next to a house under a smoky, orange sky during the daytime."
