filename,caption
jeep (22).jpg,"A bright yellow Jeep with white roof stops dusty ground in the daytime, a red Jeep and other off-road vehicles park next to the red Jeep, and a steep green mountains background. "
m1_ppe (57).jpg,"The operator is waving while wearing all protective equipment such as safety helmets, sunglasses, masks, and harnesses. "
cat (449).jpg,A black cat with bright yellow eyes sits on a patterned carpet and looks forward. 
license_plate (70).jpg,A yellow vehicle displays a yellow license plate 경기 70바 1670 during daytime. 
fuel_truck (399).jpg,A white fuel truck with a large red and white tanker is driving on a highway during the daytime. 
cat (267).jpg,A small orange and white kitten is lying on a blanket and looking up. 
crane_truck (364).jpg,A white truck equipped with a teal HKTC crane arm stands parked on the street during the daytime. 
smoke (31).jpg,A large crowd of people gathers around a large fire consuming a building during the daytime. 
uv (176).jpg,A dark green golf cart with a driver drives across a wide green fairway with a golf cart visible behind it. 
uv (248).jpg,A woman in a white shirt and black pants holds a golf club while standing next to a golf cart. 
van (163).jpg,"A white Toyota van with a black license plate reading “WCK 6996” is passing beside a white pillar fitted with a protective guard, while a black car is visible behind it. "
pickup_truck (58).jpg,"A navy blue pickup truck with a white license plate stands angled to the right on a road, with a white building and a red sign visible behind it. "
car (386).png,"A white SUV drives through a city intersection at night, with a yellow minibus and a white SUV also present. "
car (491).png,"At night, a black car drives past a red light and a yellow sign, while a person in a black jacket and dark pants walks on the sidewalk. "
quad (278).jpg,A smiling woman in a red hoodie and blue jeans crouches to take a photo with a dog in the background. 
taxi (80).jpg,A gray SUV taxi stops on the road with no visible brand or license plate under clear daylight. 
m7_ppe (368).jpg,"An adult wears a clear face shield with blue band, time unknown. "
bulldozer (131).jpg,A yellow Hyundai brand bulldozer is parked on the street next to a building. 
train (237).jpg,A worker wearing a black helmet and a yellow safety harness is holding a rope connected to the back of a white freight train. 
ship (56).jpg,A small white fishing boat with a single mast and a single funnel floats on calm water near a rocky shoreline. 
fire_truck (387).jpg,A white and red fire truck parks on the road during the day with a ladder mounted on top and a ladder on the back. 
airplane (426).jpg,"A white and blue Air France jet, featuring the dark blue text 'AIR FRANCE' on the forward fuselage and a stylized 'AIR FRANCE' logo on its tail, descends with"
dump_truck (2).jpg,A black and red dump truck drives along a tree-lined road with a small tree in the background during the daytime. 
bicycle (467).png,A man wearing a purple shirt and red shorts pushes a bicycle along a park path while wearing a white shirt and black shorts. 
fuel_truck (363).jpg,A white fuel truck with a 'Shell' tanker is parked in the foreground of a large airport terminal building during the daytime. 
smoke (350).jpg,A large amount of smoke billows into the clear blue sky above a forested hillside during daytime. 
motorbike (101).jpg,A young woman sits on a red motorbike on a paved road during the daytime. 
bulldozer (281).jpg,"A used orange bulldozer with a tamping foot drum, designed for compacting cohesive soils, is parked on a gravel lot during the day, with no people nearby. "
excavator (35).jpg,"An orange Doosan excavator sits on dirt ground with a building to its right, a building behind it, under a partially cloudy daytime sky. "
m1_ppe (208).jpg,"A bald worker is walking around in a red harness, holding a rope connected to his back. "
car (450).jpg,"A grey Kia sedan is parked on a street during daytime, with a yellow school bus and a white car parked nearby. "
tractor (348).jpg,"A blue New Holland 3630 tractor with a black front bumper and large tires is parked on a dirt path next to a body of water, with a person standing nearby. "
forklift (346).jpg,"An adult male operates a yellow and black forklift, lifting a stack of cardboard boxes onto a pallet inside a warehouse during the daytime.  "
dump_truck (356).jpg,A large green dump truck with a metal cage on the back is parked in front of a building. 
concrete_truck (134).jpg,"A large yellow cement truck with the word ""Steel"" written on it. "
fire (301).png,A large fire burns through a forest with smoke billowing into the daytime sky. 
road_roller (173).jpg,"A used yellow road roller with a smooth drum, designed for compacting soil, is parked on a dirt lot during the day, with an adult male in a yellow hard hat and a white helmet visible"
taxi (17).jpg,A yellow sedan taxi stops on the road under clear daytime weather with no visible brand or license plate. 
tractor (47).jpg,"A red Mahindra tractor with a black canopy and a yellow canopy sits on a dirt road, with a person in a red shirt and jeans standing nearby. "
m8_ppe (434).jpg,"Outside in daylight, a woman in a gray hoodie and blue jeans is holding a shopping basket full of products. "
pickup_truck (17).jpg,"A white pickup truck with a white license plate stands angled to the right on a road, with a fence and a white building visible behind it. "
ambulance (225).jpg,"A small ambulance van is parked, plate unreadable, no people visible. "
cat (80).jpg,A white and gray cat with bright yellow eyes sits on a grassy field. 
bulldozer (283).jpg,A yellow KOMATSU brand bulldozer is parked during the day. 
bus (8).jpg,A silver MAN coach bus from 'ORB LIMOUSINE' is parked next to a red and black 'HANIF' coach bus. 
license_plate (125).jpg,A white SUV displays a white license plate 31구 6296 while parked on a brick sidewalk in front of a brick building. 
fuel_truck (445).jpg,A white fuel truck with a 'FLAMMABLE' tanker is parked next to a large passenger jet with a red 'FLAMMABLE' sign on the tarmac during the daytime. 
sports_car (222).jpg,"A bright yellow Saleen sports coupe, adorned with sponsor decals, sits on display indoors during the daytime, with several people observing it from the stands. "
m4_ppe (282).jpg,A young adult stands wearing a white safety helmet. 
ambulance (400).jpg,"A white Hyundai Sonata police car is parked on the street, with a yellow sign on the side of the road. "
traffic_accident (387).jpg,"A red car overturned on a residential street in the daytime, with a police car nearby. "
uv (390).jpg,A smiling woman in a white outfit sits in a golf cart holding a basket of golf balls. 
limousine (417).jpg,"A black stretch limousine is parked on a paved area in front of a large, ornate building with a large clock tower during the daytime . "
bicycle (338).jpg,A blue and white police van is parked on the street with a man in a blue top and a woman in a pink top standing in front of it. 
road_roller (444).jpg,"A used yellow road roller with a tamping foot drum, designed for compacting cohesive soils, is actively working on a dirt road during the day, with no people visible. "
m2_ppe (224).jpg,"Several men wearing red and yellow helmets are standing on a concrete platform at a construction site, with one man wearing a red helmet and the other wearing a yellow helmet. "
